upi_id,account_age_days,transaction_count_last_24h,transaction_velocity_1h,average_transaction_interval,average_transaction_amount,device_change,transaction_amount,new_recipient,similar_transactions_last_10min,location_change,ip_address_change,vpn_usage,transaction_time,merchant_transaction,blacklist_flag,is_fraud
user1764@upi,718,18,0.952834389,29.87147853,12824.55034,1,30168.65112,1,1,0,0,1,12,0,0,0
user1765@upi,1949,10,0.239332287,70.84571582,9005.428417,1,20686.7063,1,2,0,0,1,18,0,0,0
user1766@upi,1556,19,0.62411342,8.41416549,13277.24295,0,18671.51583,0,3,1,1,1,5,1,1,1
user1767@upi,755,2,0.474076264,3.155727202,14163.00554,0,28233.55708,1,4,1,0,1,1,1,1,1
user1768@upi,1032,7,0.875685128,31.32343984,17871.29617,1,3194.518093,1,2,1,1,0,13,1,0,1
user1769@upi,1419,13,0.271430864,64.56810609,19121.64744,0,43792.2339,0,1,0,0,0,15,0,1,1
user1770@upi,716,0,0.003702407,108.9139663,10334.98655,1,41267.504,1,2,1,1,0,6,0,1,1
user1771@upi,480,13,0.162561206,101.5722212,15990.04122,1,17325.772,1,1,0,1,0,0,1,1,1
user1772@upi,1152,1,0.349522801,58.85357519,19293.74016,1,28345.28798,1,3,0,1,1,1,0,0,1
user1773@upi,405,3,0.31572113,4.446239243,3109.742429,1,46612.06263,1,0,1,1,0,8,1,1,1
user1774@upi,1565,18,0.791362919,64.23032816,463.532834,0,13589.1235,1,0,1,1,0,22,0,1,1
user1775@upi,270,5,0.680560666,84.57547199,17392.37908,1,37125.33883,0,3,1,1,1,17,1,1,1
user1776@upi,814,0,0.29955632,40.6997439,3985.939332,0,4145.763048,0,2,1,1,0,20,1,1,1
user1777@upi,943,16,0.457743817,13.32759639,945.327456,1,26173.37365,0,1,0,0,0,19,0,0,0
user1778@upi,1289,7,0.095559104,33.42815438,3285.913139,1,44199.61678,0,0,0,1,0,17,0,0,1
user1779@upi,1767,18,0.898146445,92.59066374,7743.886734,1,27589.94711,0,1,0,0,0,17,0,0,0
user1780@upi,914,0,0.935424824,42.14925987,4463.387462,1,30816.47881,1,3,0,0,1,9,0,1,1
user1781@upi,1259,4,0.979803535,97.43777888,6174.547219,1,45382.88827,1,2,1,0,0,7,0,0,1
user1782@upi,1086,15,0.868552831,38.34257422,19508.35162,0,35770.8784,0,1,0,1,0,20,1,1,1
user1783@upi,949,5,0.173960888,19.62660461,14117.67033,0,34796.52531,0,2,1,0,0,7,0,0,0
user1784@upi,1900,7,0.046196483,52.30180314,14272.61539,1,29323.33726,0,0,1,1,0,1,1,0,1
user1785@upi,1533,12,0.579596727,54.27294147,1984.238957,0,31653.10082,1,1,0,0,1,17,0,1,1
user1786@upi,1539,15,0.912605027,1.932986226,14668.75756,0,40187.23415,1,4,0,1,1,10,1,1,1
user1787@upi,863,2,0.177351362,14.04540872,14812.95223,1,48961.86183,1,0,0,1,0,10,1,1,1
user1788@upi,1397,18,0.007042915,22.19112225,13228.92587,1,39768.31445,1,2,0,0,1,18,1,0,0
user1789@upi,1313,11,0.805496046,13.63047809,4645.88229,1,35379.76621,1,3,0,1,1,10,0,1,1
user1790@upi,602,15,0.076795684,40.98312905,8518.419964,1,6785.888732,1,4,1,0,1,9,1,1,1
user1791@upi,723,10,0.413706032,115.7547427,16940.90145,0,40855.84857,0,1,1,1,1,7,0,1,1
user1792@upi,1191,9,0.678887337,61.1067046,13437.01242,0,36802.35843,1,0,0,1,0,14,1,0,0
user1793@upi,641,19,0.236797585,75.30672286,14682.09982,0,38523.90545,0,1,0,0,1,7,0,1,1
user1794@upi,68,3,0.083962563,42.76637742,11788.75056,0,11562.51295,0,1,0,1,0,18,1,0,0
user1795@upi,1760,11,0.770021228,38.8185314,9046.773322,1,45173.15039,1,4,0,0,0,0,0,0,1
user1796@upi,137,1,0.630175085,2.77761263,15205.135,1,4873.095604,1,4,0,0,0,22,0,1,1
user1797@upi,745,18,0.988490484,60.04003868,1451.723706,1,12688.06666,1,4,0,0,0,19,1,1,1
user1798@upi,730,4,0.344308033,58.03308081,13495.89858,1,33154.54168,1,4,1,1,0,2,1,1,1
user1799@upi,1915,7,0.061762386,18.93968714,19944.36971,0,33688.98605,1,3,1,0,0,20,0,1,1
user1800@upi,1148,6,0.734350035,91.71888002,15625.8194,0,15673.09507,1,2,0,0,0,11,1,0,0
user1801@upi,1242,13,0.521733419,59.12091964,5882.21388,1,35078.97366,1,4,0,0,0,15,0,1,1
user1802@upi,535,2,0.213203931,40.67927642,5628.607945,0,19402.64758,1,0,1,0,0,21,0,1,1
user1803@upi,530,17,0.781728989,17.62906908,13377.65035,0,18.77403774,0,1,0,1,0,15,1,0,0
user1804@upi,561,15,0.203755486,66.25929924,17927.49971,1,8138.680553,0,4,0,1,1,16,0,0,1
user1805@upi,1995,18,0.260661655,90.33804313,11601.19984,0,44132.08758,1,0,0,0,1,15,1,1,1
user1806@upi,246,18,0.092528554,33.83992232,10595.30551,1,11142.47365,0,3,1,0,1,8,0,1,1
user1807@upi,1314,17,0.399432279,26.25532219,3291.644263,0,5654.38784,1,0,0,0,0,21,0,1,1
user1808@upi,1392,19,0.418929224,62.63219569,14337.59341,0,34113.20829,0,0,1,0,0,18,0,1,1
user1809@upi,1234,15,0.51456179,18.6411963,14075.74253,1,22040.91506,0,3,0,0,0,0,0,1,1
user1810@upi,1791,7,0.708964267,79.99360639,19342.33271,1,39831.58091,1,3,0,0,0,17,1,0,0
user1811@upi,1311,0,0.906100929,72.64123535,6073.824468,1,43073.63228,1,1,1,1,0,5,0,0,1
user1812@upi,1268,16,0.137734099,10.44984595,15153.26498,0,42300.98398,1,4,0,0,1,5,1,0,1
user1813@upi,503,11,0.054348098,4.382445526,8737.898698,1,15657.33087,0,0,1,0,1,11,0,1,1
user1814@upi,13,10,0.018531234,74.43463831,11213.60855,0,25282.24144,0,2,1,0,0,2,0,1,1
user1815@upi,675,4,0.143621378,35.31525288,16347.43173,1,32510.58532,1,2,0,0,0,10,1,1,1
user1816@upi,451,11,0.657949486,10.37349038,4517.701396,0,16105.93453,0,1,1,0,1,5,0,1,1
user1817@upi,38,16,0.727477078,91.13144459,6923.087917,1,2064.554774,1,2,1,0,1,13,0,0,1
user1818@upi,1142,5,0.786505714,37.68528036,15488.84254,1,24788.26247,0,1,0,1,1,17,1,0,1
user1819@upi,619,0,0.243708212,55.15194596,11452.11251,0,650.7884899,1,4,0,1,0,15,0,1,1
user1820@upi,1760,4,0.305894813,28.41755129,1939.216046,0,47532.77478,0,1,0,0,0,23,0,1,1
user1821@upi,814,13,0.483134646,75.2780494,8660.698749,1,39836.21547,1,3,1,1,0,12,0,1,1
user1822@upi,84,4,0.063183097,36.17860984,11774.00293,0,9608.568728,1,3,0,0,0,0,1,0,0
user1823@upi,847,0,0.611141523,116.1625153,18199.3946,1,14385.71173,1,3,0,1,1,5,1,0,1
user1824@upi,1179,17,0.983735034,84.35370583,3850.912194,0,49142.09902,0,3,0,0,1,13,1,1,1
user1825@upi,137,15,0.360806311,16.40667316,16138.46407,0,18683.69222,1,3,0,0,0,16,1,1,1
user1826@upi,1886,8,0.752847475,50.00338076,2699.427213,1,39188.28065,0,3,1,0,1,12,1,0,1
user1827@upi,51,18,0.500033916,46.25053197,4920.489636,1,22346.30527,1,3,0,1,0,12,1,1,1
user1828@upi,1389,4,0.127811844,64.10965329,4942.543281,0,43206.15525,1,3,0,1,1,8,1,0,1
user1829@upi,50,1,0.582237449,101.0316809,17561.836,0,35190.63787,1,3,0,0,0,5,1,1,1
user1830@upi,943,14,0.299874268,70.01064182,4060.452071,0,1155.273894,0,4,0,0,1,5,0,0,0
user1831@upi,43,6,0.034403208,7.386801312,15760.51847,0,14726.5504,0,3,0,1,1,4,1,1,1
user1832@upi,1050,3,0.63492973,78.64988362,9289.950027,1,27904.03582,0,1,1,0,1,20,0,0,1
user1833@upi,1710,0,0.858932349,0.991835754,19981.90628,1,46309.44046,1,4,0,0,0,13,0,0,1
user1834@upi,1186,12,0.344769767,93.59525526,16797.92082,0,5110.474433,0,2,0,0,1,13,0,1,1
user1835@upi,1007,19,0.390295547,79.99632869,14820.09238,1,30062.11526,1,0,1,1,0,3,0,0,1
user1836@upi,1411,6,0.891021683,37.054279,17427.4535,0,15115.8148,1,4,0,1,0,1,0,1,1
user1837@upi,597,14,0.813608813,35.09301655,12717.20481,0,44467.49582,1,3,1,0,1,1,1,0,1
user1838@upi,1632,13,0.714952824,95.79275959,16888.6799,0,38260.82879,1,4,1,0,0,16,1,1,1
user1839@upi,1662,18,0.248797064,94.00040303,5296.424262,1,18491.43907,1,0,1,1,0,9,0,1,1
user1840@upi,1907,19,0.910216655,42.27628253,2044.293901,0,8363.487164,0,0,1,0,0,13,1,0,0
user1841@upi,351,17,0.154415758,35.87372737,12357.04694,1,584.7836401,0,3,0,0,0,18,1,1,1
user1842@upi,36,9,0.626770519,67.17897467,8750.338814,1,31060.51119,1,3,0,0,1,16,1,1,1
user1843@upi,1858,8,0.028801181,1.003879198,8586.171826,0,20312.12914,1,1,1,0,0,21,1,1,1
user1844@upi,1320,7,0.643719806,9.920044558,10582.28226,1,15744.67708,0,0,1,1,1,10,1,1,1
user1845@upi,655,9,0.277144352,15.14035082,7291.51397,0,49275.25956,1,3,1,0,0,6,0,0,1
user1846@upi,740,16,0.449676977,22.24941814,12558.58468,0,23312.44536,1,0,1,0,0,8,0,0,0
user1847@upi,177,1,0.345264552,61.4421752,708.3105102,1,37494.46579,1,1,1,0,0,13,0,1,1
user1848@upi,619,5,0.172756756,119.0690298,19400.8377,0,8878.846738,1,2,0,1,0,22,0,0,0
user1849@upi,277,4,0.62198079,78.31360821,18501.70894,1,682.6283345,0,0,1,1,0,3,0,1,1
user1850@upi,1782,8,0.881975555,7.355855334,18711.87624,1,20883.95535,1,1,0,1,0,13,1,1,1
user1851@upi,830,4,0.959084242,63.06952489,7363.569562,1,33286.5851,0,1,1,0,0,19,1,1,1
user1852@upi,464,17,0.192346363,59.59742549,10684.63006,0,25334.86882,0,1,1,0,0,23,0,0,0
user1853@upi,915,19,0.717372774,17.3001379,19087.199,1,44524.40822,0,4,0,0,0,19,0,1,1
user1854@upi,1718,8,0.664339367,110.4326843,18056.68652,0,21704.62777,0,3,1,1,1,16,1,1,1
user1855@upi,1434,16,0.34337779,52.89182972,15825.86507,0,15557.03063,1,0,0,1,1,18,1,0,1
user1856@upi,931,16,0.019099199,119.3470969,8205.898638,1,45803.27332,1,4,0,0,0,16,0,1,1
user1857@upi,990,11,0.689791247,50.40867543,11330.35054,1,20346.04591,1,0,1,0,0,13,0,0,1
user1858@upi,1509,6,0.945494861,72.95492432,15878.95824,0,13489.6966,0,4,1,1,0,12,1,0,0
user1859@upi,711,2,0.632120122,12.57150437,5532.938711,1,4892.07723,0,3,0,0,1,13,1,0,0
user1860@upi,643,9,0.435292724,54.50733886,12566.34243,1,39667.55556,0,1,0,0,1,15,0,1,1
user1861@upi,1591,1,0.525153894,28.65190728,16575.89306,1,41256.32213,1,0,1,0,1,20,1,1,1
user1862@upi,1609,2,0.199628808,100.2677758,14178.35036,0,1674.5562,1,1,0,1,0,14,1,1,1
user1863@upi,139,15,0.750544164,94.07035018,9641.664561,1,17938.69346,1,3,1,0,0,18,0,1,1
user1864@upi,1029,1,0.74641983,98.90159996,11733.70636,0,37496.32397,0,0,1,1,1,21,1,1,1
user1865@upi,1855,9,0.1455173,86.83313253,19774.64331,0,47319.62856,0,2,1,0,0,10,0,1,1
user1866@upi,1396,5,0.877978382,99.92198683,12079.55711,1,18897.13601,1,2,0,1,0,11,1,1,1
user1867@upi,1738,10,0.269189739,24.09945002,15733.7933,1,43603.95103,0,2,1,1,1,10,0,1,1
user1868@upi,828,6,0.982256061,54.24525319,14559.43481,0,19692.08312,0,3,0,1,0,22,1,1,1
user1869@upi,702,14,0.382903014,83.02162559,14059.66325,0,8982.936416,1,2,0,0,1,4,1,1,1
user1870@upi,1325,5,0.177884059,76.48709975,14355.7442,1,182.2727274,0,0,1,0,1,7,0,1,1
user1871@upi,1404,19,0.351720111,85.96253794,9142.754051,0,16515.74935,0,2,0,0,0,5,0,1,1
user1872@upi,803,8,0.440180329,26.91100598,9535.787473,1,18929.96779,1,0,0,1,1,15,1,0,1
user1873@upi,38,19,0.069307773,11.81216509,9410.468473,0,47256.42527,0,3,0,1,0,11,0,0,1
user1874@upi,158,11,0.578218381,110.0167894,761.7666835,1,10311.45192,0,1,0,0,1,5,0,1,1
user1875@upi,1812,18,0.59763244,67.22062747,4897.200074,0,19117.71309,0,4,0,1,0,12,1,1,1
user1876@upi,1329,19,0.738930455,18.45911094,3175.823732,1,1267.45495,0,2,1,1,0,6,1,0,1
user1877@upi,20,2,0.029169892,95.21238983,17740.25573,1,38179.35136,1,4,1,0,0,7,1,0,1
user1878@upi,1545,14,0.541238214,109.7915924,5571.890392,0,45757.9104,1,1,0,1,0,11,0,1,1
user1879@upi,685,1,0.052907433,20.34762223,2855.008426,1,11898.65416,0,3,1,0,1,1,1,1,1
user1880@upi,1146,1,0.70114422,98.08949463,2483.361945,0,21455.46558,1,3,1,0,1,22,1,1,1
user1881@upi,196,2,0.055727986,111.9870074,14029.79771,0,6114.409942,1,1,1,1,0,8,0,1,1
user1882@upi,816,5,0.911727848,112.603392,221.0578872,0,22847.20316,1,4,0,0,0,12,0,1,1
user1883@upi,753,14,0.702082567,109.6987754,9478.957595,0,6675.789758,0,2,0,1,0,16,0,0,0
user1884@upi,1260,9,0.507389765,65.57052148,2465.535001,1,26172.19124,0,0,1,0,1,12,1,1,1
user1885@upi,1343,8,0.441503923,42.74535807,17008.30121,0,36733.7558,1,3,1,0,1,15,0,0,0
user1886@upi,107,0,0.13067263,0.872736923,19173.16209,0,27671.60531,1,1,1,0,0,0,1,0,0
user1887@upi,64,15,0.29099939,7.309467225,19179.21686,0,12268.52672,1,4,0,0,1,6,1,1,1
user1888@upi,632,5,0.868959105,51.46068184,8895.085768,1,17696.26131,1,2,0,0,0,12,1,1,1
user1889@upi,673,8,0.904452812,47.91913757,12925.84501,0,31932.25116,0,4,1,0,1,13,1,0,0
user1890@upi,767,3,0.000747708,22.16566915,12034.11232,1,29491.87334,1,2,0,0,0,20,0,1,1
user1891@upi,415,1,0.594136391,47.45760336,7065.774138,1,6847.371658,0,0,0,1,0,16,0,0,0
user1892@upi,78,3,0.719300609,20.95800785,8936.883379,0,42249.02418,0,0,0,0,0,15,0,0,1
user1893@upi,1345,0,0.618746982,101.8549503,1380.041575,1,23764.69372,0,1,1,0,1,14,0,1,1
user1894@upi,1322,18,0.081679765,35.78338535,15934.41075,0,8126.837534,0,1,0,1,0,16,1,1,1
user1895@upi,1795,9,0.217724899,71.82772202,4891.989892,1,6150.098863,0,2,0,1,1,1,0,1,1
user1896@upi,1581,14,0.250340267,60.34116744,9264.49389,1,48277.93321,0,2,1,0,1,11,1,0,1
user1897@upi,760,18,0.831724631,6.225849311,9664.352599,0,14083.94021,0,2,1,1,0,2,0,0,0
user1898@upi,1181,15,0.463199436,113.0680463,11258.16361,1,45430.59346,1,2,1,0,0,8,0,0,1
user1899@upi,1500,3,0.486828212,63.26711739,16375.74509,0,20535.15909,0,0,0,0,0,5,1,1,1
user1900@upi,1772,1,0.934893047,39.00691721,13868.43282,1,19302.21231,1,1,0,1,1,5,1,0,1
user1901@upi,1277,12,0.637085889,18.97518836,13294.95468,0,35049.43919,1,1,0,1,1,6,1,1,1
user1902@upi,1524,0,0.898667702,40.62319617,10582.23537,0,504.0655559,1,3,0,0,1,7,0,1,1
user1903@upi,1882,16,0.456508855,2.461392363,2009.519523,0,16911.09519,1,1,0,1,1,2,1,0,1
user1904@upi,967,12,0.149436259,43.62697864,8099.968586,0,15139.25915,1,1,0,0,1,23,0,1,1
user1905@upi,1540,3,0.929935594,63.77831128,19150.60534,1,43406.22373,0,4,1,0,1,14,1,0,1
user1906@upi,374,6,0.458705116,104.6239495,19911.4067,0,26460.88572,0,4,0,1,1,21,0,1,1
user1907@upi,491,16,0.181631422,82.48493012,14636.91311,0,18234.86216,1,3,0,0,0,5,1,1,1
user1908@upi,210,8,0.30239574,13.38987758,4627.547765,0,13311.30472,1,2,1,1,0,10,1,0,0
user1909@upi,163,3,0.05080259,17.72955893,2127.623855,0,29529.58534,1,3,1,1,0,2,1,1,1
user1910@upi,1483,18,0.468300591,51.37480414,8353.810745,1,7592.140296,0,3,0,1,1,15,1,0,1
user1911@upi,1534,0,0.853128172,23.4849302,17145.78086,0,12317.77638,1,0,0,0,0,5,0,1,1
user1912@upi,82,9,0.933580456,3.34197331,14465.09837,1,14687.67213,0,1,1,0,1,10,0,0,1
user1913@upi,722,3,0.932602208,96.60178561,17689.45553,0,30399.36829,0,0,0,0,1,7,0,0,0
user1914@upi,305,8,0.125230026,2.342708484,12353.94866,0,18669.0154,1,1,1,1,1,22,0,1,1
user1915@upi,1050,12,0.382053883,99.68275262,2693.534455,0,25294.10717,0,3,1,0,1,9,1,1,1
user1916@upi,1674,13,0.02822876,17.29247556,2384.439743,0,32525.40881,0,1,0,1,0,9,1,0,0
user1917@upi,1250,9,0.855165345,116.9614093,1055.245822,0,47814.01732,0,2,1,1,1,22,0,0,1
user1918@upi,70,5,0.358755762,72.46486942,11384.89141,0,38244.22148,1,2,0,0,0,2,0,0,0
user1919@upi,948,15,0.631117028,88.1979566,4933.436109,1,20268.78646,1,3,1,1,1,13,0,0,1
user1920@upi,1649,5,0.714898438,13.25803536,14714.23446,1,37416.28597,1,4,1,0,0,18,0,1,1
user1921@upi,51,16,0.42984467,103.4524888,13756.37372,0,47485.2121,1,2,1,1,1,20,0,1,1
user1922@upi,34,9,0.306442337,100.7030811,6430.403774,0,24974.03348,1,3,0,0,1,20,1,1,1
user1923@upi,1072,17,0.96221291,78.35912779,3618.353163,0,20530.74169,1,0,0,1,0,8,1,1,1
user1924@upi,1836,17,0.964488225,60.27298375,2137.766961,1,3910.154763,1,4,0,1,0,12,0,1,1
user1925@upi,140,2,0.289436368,86.57870078,14772.57395,0,44619.59483,1,2,0,0,0,8,0,0,1
user1926@upi,1531,19,0.479625097,0.71138584,9063.775809,1,12329.2497,0,3,0,0,1,20,1,0,0
user1927@upi,1262,14,0.972844159,71.09289065,6538.245292,1,3207.255262,1,3,0,0,1,11,0,1,1
user1928@upi,117,14,0.004868408,101.6887362,17147.39501,1,26864.80229,0,0,1,0,1,13,0,1,1
user1929@upi,181,3,0.412678248,42.82798646,11912.90301,1,42296.5233,0,0,1,0,0,4,1,0,1
user1930@upi,1468,8,0.10045755,12.99472278,10408.24649,1,20337.68643,1,4,0,1,0,5,1,1,1
user1931@upi,1511,18,0.509157966,50.50526997,14893.24538,0,39155.54283,0,2,0,1,0,12,1,1,1
user1932@upi,111,16,0.024669955,87.25253389,16330.10449,1,41821.4364,0,3,0,0,1,12,0,0,1
user1933@upi,875,10,0.406898431,12.87614524,13752.85579,1,22725.63391,1,4,1,0,1,23,0,1,1
user1934@upi,533,8,0.220699075,24.72582723,8856.12574,0,29551.84375,0,4,0,1,0,5,1,1,1
user1935@upi,284,9,0.533308362,17.70622162,7648.045974,0,26700.2758,1,0,0,1,1,13,0,1,1
user1936@upi,1646,17,0.995993649,95.63373067,15456.13227,1,46960.40112,0,3,0,0,1,10,0,1,1
user1937@upi,1077,19,0.800536105,7.547114694,10406.3525,0,36278.0292,0,1,1,0,1,12,0,0,0
user1938@upi,1988,12,0.845642092,82.39038025,14117.28296,0,46267.88711,1,0,1,0,0,11,0,1,1
user1939@upi,826,7,0.635264987,43.97483049,17818.9359,0,11008.2988,0,3,1,1,0,15,0,1,1
user1940@upi,966,6,0.041559848,90.69494915,18326.22363,1,15518.74022,0,4,1,1,0,5,1,0,1
user1941@upi,1050,16,0.206797676,115.7260103,5626.541221,1,3554.964524,1,4,0,1,1,8,0,0,1
user1942@upi,339,14,0.925064556,13.74543595,3839.01001,0,25000.39876,1,2,0,1,0,16,1,0,0
user1943@upi,1602,19,0.366113118,37.72620493,5299.618471,0,43697.44473,0,1,0,0,0,19,1,1,1
user1944@upi,1856,14,0.103636726,97.21505133,15052.29823,1,16349.06639,0,0,1,0,1,15,0,0,1
user1945@upi,1530,0,0.702405366,31.93900633,7464.154917,1,6422.822526,1,2,0,0,1,11,1,0,0
user1946@upi,1848,13,0.299457724,25.81447165,3550.446689,0,3431.628284,0,2,1,1,1,17,1,1,1
user1947@upi,21,4,0.268856913,99.04535734,2057.871301,1,22380.53862,1,1,0,1,1,8,0,0,1
user1948@upi,1351,10,0.997977456,118.4498837,6613.532458,1,8209.447014,1,0,0,0,0,2,1,1,1
user1949@upi,1625,15,0.858138925,66.82567082,2809.115163,0,17311.7404,1,0,0,0,1,9,0,1,1
user1950@upi,225,1,0.407937818,33.3658498,3211.834889,0,41000.79061,0,4,0,1,1,10,0,1,1
user1951@upi,348,7,0.980261208,47.82791539,13709.29107,1,19208.52866,0,0,1,0,1,1,1,0,1
user1952@upi,1809,10,0.650113223,20.41563929,492.6687038,1,30497.4472,0,2,1,0,1,7,0,1,1
user1953@upi,670,17,0.742022452,91.42647347,2439.309906,1,25112.98119,1,4,1,1,1,19,1,0,1
user1954@upi,1114,2,0.031513043,92.81688214,16902.87328,0,35929.47932,0,0,0,0,1,10,1,0,0
user1955@upi,1760,0,0.121605259,105.0145191,16913.79029,0,7816.6863,1,1,1,1,0,17,0,1,1
user1956@upi,1518,10,0.633085126,3.192307632,6651.945227,0,46022.84741,0,2,0,0,0,19,0,1,1
user1957@upi,383,15,0.899023983,67.437761,1850.264867,0,32185.20355,1,3,0,0,0,6,0,0,0
user1958@upi,985,17,0.623743726,25.71065212,14128.90964,1,13554.97704,1,1,0,0,0,13,0,1,1
user1959@upi,719,15,0.134024894,40.90596186,7266.620587,0,6171.45287,0,1,0,1,1,6,0,0,1
user1960@upi,1233,9,0.115760046,94.19467383,1004.746081,0,7494.780952,1,0,0,1,1,0,0,0,1
user1961@upi,1570,17,0.844185896,23.04403828,3240.756928,1,39135.31972,0,4,1,1,1,11,0,0,1
user1962@upi,475,5,0.139302339,76.60101007,2830.574758,0,29409.62157,0,4,1,1,0,0,0,0,0
user1963@upi,1122,18,0.520231961,78.54794295,11823.41524,1,19044.10695,0,2,0,0,1,2,0,0,0
user1964@upi,1301,3,0.03711332,114.4912698,17972.53991,0,16651.7133,0,0,0,1,1,1,0,0,1
user1965@upi,1688,12,0.080669767,93.01931142,15882.13346,1,42789.34264,0,4,1,0,1,2,1,1,1
user1966@upi,1604,13,0.672348268,96.43621766,10975.6693,1,43739.37856,1,3,0,0,1,3,1,0,1
user1967@upi,1955,2,0.68918141,63.79208988,8500.887782,1,29067.2893,0,0,1,0,0,13,0,0,1
user1968@upi,498,9,0.341469407,22.41369686,12411.66651,0,26231.95784,1,0,0,0,1,22,0,1,1
user1969@upi,1910,5,0.215609765,51.06760389,8931.873546,1,40824.23762,0,4,1,0,1,17,0,1,1
user1970@upi,1571,0,0.813710271,65.93874882,4997.372539,0,37469.26564,1,1,0,0,1,22,0,0,0
user1971@upi,56,13,0.217103229,81.41031021,13616.02936,0,20022.25591,1,0,1,0,0,4,0,0,0
user1972@upi,1321,7,0.54202707,72.92509342,17477.55452,0,4146.106851,0,1,0,1,1,14,1,0,1
user1973@upi,787,18,0.968208841,47.27733947,7520.119581,0,38427.32037,1,2,0,0,1,15,0,1,1
user1974@upi,1049,13,0.147852438,31.83757284,16846.61551,0,8443.364437,0,2,0,1,1,7,0,0,1
user1975@upi,720,9,0.940876267,20.18770118,8678.532725,0,828.6815549,0,4,0,0,1,23,1,0,0
user1976@upi,410,16,0.182893053,83.26144635,8086.585268,1,42166.70073,0,2,0,1,1,20,0,1,1
user1977@upi,1952,8,0.567443208,77.44784092,663.6547152,1,28916.90973,1,4,1,0,1,7,0,1,1
user1978@upi,1827,5,0.377007712,82.48469589,13936.05014,0,44584.38512,1,4,0,1,1,6,1,1,1
user1979@upi,990,10,0.964928602,44.70329434,16169.30025,0,24234.55828,1,1,0,0,0,5,0,0,0
user1980@upi,1119,6,0.273542029,31.48893871,13304.7827,0,46324.79022,1,1,0,1,0,6,0,1,1
user1981@upi,259,16,0.399658002,91.16655944,3112.082933,0,17705.04768,0,2,0,1,1,22,1,0,1
user1982@upi,400,0,0.982860118,92.83768741,2155.540004,0,36228.8549,0,1,1,1,1,18,0,1,1
user1983@upi,1815,4,0.536470391,54.67396488,11499.88916,1,15056.3156,1,0,1,0,0,21,1,1,1
user1984@upi,344,8,0.502630116,73.42849017,8090.173458,1,68.17157976,1,3,1,0,0,21,0,0,1
user1985@upi,638,17,0.257778488,44.82235971,8639.045891,0,18993.42928,0,0,0,1,0,0,1,0,0
user1986@upi,1552,1,0.70136356,84.23366401,19359.22491,0,36890.898,1,0,0,1,0,12,1,1,1
user1987@upi,146,10,0.014372952,100.2865916,14506.06116,1,7509.708731,0,4,0,0,1,6,0,0,0
user1988@upi,892,5,0.04951263,82.58799328,8294.57601,0,25245.05364,1,3,0,0,1,0,1,0,0
user1989@upi,697,7,0.599358587,61.50991522,480.0756689,0,10623.95103,1,4,0,0,1,9,1,1,1
user1990@upi,1873,3,0.341674574,55.03895514,778.5043873,0,3740.45983,1,1,1,0,1,12,0,0,0
user1991@upi,1531,17,0.953316372,77.07835812,13727.59354,1,30876.42458,0,1,1,0,1,3,1,0,1
user1992@upi,836,10,0.903190691,81.57730699,16771.00131,1,47598.86144,0,3,1,1,0,6,1,1,1
user1993@upi,736,4,0.713706259,67.04753322,14183.28233,0,15542.10389,1,2,0,1,0,5,0,0,0
user1994@upi,1510,14,0.818145581,74.99307301,8177.166277,1,29036.48356,1,1,1,1,0,5,1,0,1
user1995@upi,603,17,0.66733185,11.5906419,719.6011848,1,47680.63235,1,0,1,1,0,20,0,0,1
user1996@upi,1256,1,0.125582103,114.2118619,19351.29244,0,32527.66267,1,3,0,0,0,10,1,1,1
user1997@upi,999,10,0.76554337,94.89276765,19728.08764,1,33658.93398,1,3,1,0,1,22,1,0,1
user1998@upi,381,12,0.210191969,44.87134436,11032.35457,1,8954.636293,1,1,0,1,0,8,1,0,0
user1999@upi,944,3,0.323442855,67.53751331,1506.352197,1,24635.55785,1,1,0,0,0,21,1,0,0
user2000@upi,1004,6,0.819234212,5.678943616,10865.35287,1,18360.46653,1,4,0,0,1,6,0,0,0
user2001@upi,411,10,0.536525608,4.94733768,17857.53556,1,23553.13305,0,4,0,1,1,8,1,0,1
user2002@upi,1476,3,0.859940714,30.09580021,13631.71165,1,40043.32056,0,0,0,1,1,22,0,1,1
user2003@upi,1523,14,0.21303532,82.76419708,14427.7857,0,23040.3424,0,3,1,0,1,5,0,0,0
user2004@upi,624,0,0.607778439,102.2577297,1790.899765,0,3151.905406,0,2,0,1,1,18,1,1,1
user2005@upi,1306,2,0.083790973,67.1023056,2219.581577,0,45278.02764,1,2,0,0,0,13,0,0,1
user2006@upi,1559,13,0.643060994,63.85592875,2634.24065,1,27245.34621,0,3,1,1,1,0,1,1,1
user2007@upi,1192,5,0.762534038,48.27714405,18097.09899,0,46225.47298,0,0,0,0,1,15,0,0,1
user2008@upi,1185,17,0.584930894,19.39175471,10564.40776,1,28622.00206,1,4,0,1,0,8,1,1,1
user2009@upi,1004,0,0.266231501,14.20249216,15852.34442,1,3491.119436,0,4,1,0,0,22,0,0,1
user2010@upi,629,5,0.031342669,91.28157135,2394.296072,0,27647.94098,0,4,1,0,1,14,0,0,0
user2011@upi,197,5,0.119448884,111.3004262,18560.08984,1,28791.18924,0,2,0,0,1,18,1,0,0
user2012@upi,1846,15,0.622302979,54.99398597,16440.72762,0,10724.85057,0,2,1,1,0,9,1,0,0
user2013@upi,1131,4,0.934420217,79.13347905,4572.806481,1,23556.74391,0,0,0,0,1,15,0,1,1
